Mutant	Formula	Neg_R1	Neg_R2	Neg_R3	Pos_R1	Pos_R2	Pos_R3
T52373	C3H6O3	4.148255928	8.640543608	3.24333791			
T52373	C2H5NO2				61.28796908	81.8292	144.0810757
T52373	C8H14N2O5S				10.21517741	7.492222436	10.52172499
T52373	C8H11NO3				3.02815344	2.16636684	0.888003937
T52373	C5H11O7P	4.105891539	3.104023137	4.815977056			
T52373	C6H9N3O2				8.503744277	9.572773301	6.936875368
T52373	C3H5NO2				27.13496445	19.35823279	26.61128922
T52373	C6H10O3	8.829158295	7.898149544	7.747733518			
T52373	C6H8O7	131.8671001	98.05891781	140.5730897			
T52373	C5H5NO2				23.97505487	20.59775645	19.06602837
T52373	C3H4O4	1.49040216	1.169166554	1.51720041			
T52373	C5H11NO2				293.2122865	227.4949021	342.2443906
T52373	C11H18N2O7				27.83368259	16.90842234	26.76660061
T52373	C11H19NO8					0.810134702	0.662213694
T52373	C6H12O6	4.282593105	4.262963674	4.450497239			
T52373	C5H8O5	17.01249589	13.7001835	21.69574391			
T52373	C7H11NO5				71.4456131	59.14036237	90.39784822
T6313	C6H10O6	93.94812337	101.8351302	93.44260628			
T6313	C3H7NO2S				10.72028567	13.8629916	11.25394143
T6313	C3H5O6P						
T6313	C6H13N3O3				74.2784306	87.82907407	78.63666288
T6313	C4H7NO4				261.5146044	324.7465713	273.8881344
T6313	C6H14N4O2				23.45190228	25.01066908	25.77116433
T6313	C5H12N2O2				24.96664243	25.06663321	23.41268868
T6313	C5H5N5				18.74124206	19.58046603	18.93765726
T6313	C3H6N2				18.42938926	19.51062672	18.26229135
T6313	C6H10N2O3				8.327367285	11.62524829	9.925708528
T6313	C7H14N2O4				0.444639633		
T6313	C10H13N5O5				2.489895822	4.545062612	1.351421972
T6313	C7H11NO4				7.427640693	8.260011473	5.643564487
T6313	C6H12N2O3				46.1831645	52.6473457	43.36780905
T6313	C5H6O4	2.282889904	2.599488629	3.474785912			
T6313	C7H8O6	1.510372237	0.858861638	0.992418104			
T6313	C6H11NO2				29.93969743	10.98186747	23.0580356
T6313	C7H11NO5				74.49691541	94.63838961	75.33884557
T6313	C3H4O4	1.344647739	1.585585169	1.903023501			
T6313	C6H12O6	4.75454044	3.313545794	4.111342243			
T6313	C11H19NO8				0.741005471	0.461465576	0.16853229
T6313	C5H8O5	11.67403054	12.93353053	12.53758703			
T6313	C11H18N2O7				18.04950831	17.7324967	17.78954475
T6313	C5H11NO2				430.1600414	496.7109341	468.2605253
T6313	C5H5NO2				18.54876833	20.47666627	18.14260887
T6313	C3H5NO2				24.083813	27.22993808	24.21505533
T6313	C6H8O7	85.59297156	97.30674197	88.19230594			
T6313	C6H10O3	9.255703453	9.072219428	8.728354452			
T6313	C8H11NO3				0.885550891	2.376481771	1.911892603
T6313	C8H14N2O5S				3.755398222	6.063555285	5.348746537
T6313	C6H9N3O2				7.778812374	7.326613732	11.49195581
T6313	C5H11O7P	2.323909709	2.560005307	1.565410456			
T6313	C6H11NO3S				1.146888677	1.118217763	1.396452789
T6313	C2H5NO2				117.9542191	14.38392322	85.28702425
T6313	C3H6O3	6.35948059	3.379142671	19.56816586			
T6313	C3H4O3	3.35692756	5.939473798	5.980998518			
T6313	C20H31N3O19P2						
T6313	C3H6O4	40.47111458	35.4278527	36.57749026			
T6313	C5H9NO4	927.0062938	976.3206941	901.7457478			
T6313	C4H6O3	8.793481897	9.564174101	8.510185407			
T6313	C9H11NO3				45.91161359	58.85843845	50.46699335
T6313	C9H16N2O5				28.16044686	12.46648017	25.37210564
T6313	C6H11NO4				7.978870736	3.130204936	6.9740696
T6313	C5H7NO3				47.52700474	50.38724161	44.8016959
T6313	C15H22N6O5S				7.252159933	5.680667171	5.962286111
T6313	C4H4O4	2.362376606	2.560510728	2.550203868			
T6313	C6H13NO2				334.9575013	400.0767054	370.5121867
T6313	C5H10O4	3.688801445	4.308008171	3.614652361			
T6313	C5H9NO5				27.98181512	23.69213314	25.38570798
T6313	C3H4O2	1.102470576	1.494370115	0.836196023			
T6313	C11H12N2O2				9.882652558	10.02803376	10.96238497
T6313	C5H9NO2				51.19014215	56.53418119	42.81354819
T6313	C7H10O4	4.865606634	5.119427089	4.916158209			
T6313	C10H13N5O4				4.546417865	5.848891931	5.871747235
T6313	C6H12O4	3.060111129	3.729602162	2.101437196			
T6313	C3H7NO3				1123.652521	1434.586553	1158.081891
T6313	C6H6O6	4.850327505	6.220694521	5.486156818			
T6313	C5H8O4	2.845776586	2.520921896	2.635422502			
T6313	C9H15N4O8P				13.94303569	9.208382871	12.67225831
T6313	C4H7NO2				711.0370821	860.4586632	706.1337374
T6313	C5H4N4O				3.717113404	3.625748351	3.946834299
T6313	C4H9NO2				32.78336571	56.81113872	29.82186161
T6313	C8H13NO5				0.674992744	1.131825546	1.379509369
T6313	C8H11NO				3.3483653	3.101465911	3.5204873
T6313	C9H11NO2				263.8241845	316.0138952	266.6852822
T6313	C5H10N2O3	12.93549945	11.97721766	11.64542962			
T6313	C6H11NO3				22.62337654	47.75445835	25.15333355
T6313	C5H8N2O2						
T6313	C6H10O5	21.36838735	19.62957133	18.21082078			
T6313	C9H10O4	1.081356117	1.165446673	0.961985469			
T6313	C5H6O5	32.90077253	33.17220475	29.32229675			
T6313	C4H6O5	10.36317962	9.824652223	11.35044579			
T6313	C11H15N5O3S				45.67858161	45.82880672	38.0391972
T6313	C7H7NO2				2.925256263	4.844982751	4.8381314
T6313	C7H12O5	28.30936038	30.89542393	28.7221111			
T6313	C7H14N2O3				12.22741767	13.89652344	10.01858301
T6313	C3H7NO2				234.6936342	303.5959298	263.5652442
T6313	C4H9NO3				12.80342305	14.5342384	12.95295237
T6313	C7H10O7	6.676737427	7.789700518	6.910589302			
T6313	C4H6O4	5.192474024	6.269670742	6.035180407			
T6313	C5H8N2O5				13.50376217	14.25256292	14.37067112
T6313	C6H14N2O2				21.5263403	24.35340948	16.2885112
T6313	C6H13O9P	305.9333256	370.8351312	279.3876633			
T63266	C6H13O9P	322.4751779	299.1263998	373.55298			
T63266	C6H14N2O2				21.09582581	21.81980429	19.14103479
T63266	C5H8N2O5				27.61529719	24.73922266	33.72625687
T63266	C4H9NO3				19.20609401	6.67599167	13.58585643
T63266	C4H6O4	6.896701393	7.217450699	6.748156927			
T63266	C7H10O7	5.268319705	5.226227331	6.331178741			
T63266	C3H7NO2				210.792	196.3703786	256.157616
T63266	C7H12O5	27.26524591	26.88954743	37.45515926			
T63266	C7H14N2O3				10.61517651	7.861989309	10.36679673
T63266	C4H6O5	9.433397292	8.208306812	9.028312741			
T63266	C11H15N5O3S				47.2942556	45.4121257	50.17069202
T63266	C7H7NO2				3.115440421	3.971957919	6.957377516
T63266	C5H6O5	19.54970654	18.19497428	23.62311783			
T63266	C9H10O4	0.646328844	0.323780003	1.110130199			
T63266	C6H11NO3				30.76253621	46.68220764	44.49205522
T63266	C5H8N2O2						
T63266	C6H10O5	19.91753987	18.62439391	16.8111315			
T63266	C5H10N2O3	8.241209444	6.824342798	9.150354069			
T63266	C9H11NO2				212.6766412	200.1017633	263.9078984
T63266	C8H11NO				4.268696662	4.02646177	3.011627636
T63266	C4H9NO2				40.38739934	29.62978943	40.42978365
T63266	C8H13NO5					0.294718422	
T63266	C5H4N4O				5.922295901	6.373755533	8.490009094
T63266	C4H7NO2				575.6894921	532.8935832	696.7242188
T63266	C5H8O4	2.568921975	2.372834949	2.167081975			
T63266	C9H15N4O8P				13.65384366	11.5667767	13.05745913
T63266	C3H7NO3				1100.744095	1186.659296	1154.514343
T63266	C6H6O6	6.747954694	7.740087698	8.625571206			
T63266	C6H12O4	5.870410709	5.061486145	7.318690746			
T63266	C7H10O4	2.673068624	3.343543916	4.641275145			
T63266	C10H13N5O4				1.068935833	1.745630897	1.323522941
T63266	C11H12N2O2				9.347553438	9.332269962	10.43444587
T63266	C5H9NO2				46.34302545	41.23070025	55.21784833
T63266	C3H4O2	1.04100734	0.692549827	0.86982543			
T63266	C6H13NO2				421.2145605	399.9716038	458.6058633
T63266	C5H9NO5				41.07349736	21.7169028	38.39581728
T63266	C5H10O4	11.20483266	9.902322225	14.24210789			
T63266	C4H4O4	1.726839665	2.132728292	1.652760358			
T63266	C5H7NO3				33.52070849	36.03691612	40.08408101
T63266	C15H22N6O5S				6.593179553	6.913248702	8.248836334
T63266	C9H16N2O5				20.74406422	12.54452085	23.55681162
T63266	C6H11NO4				12.06318121	9.637974185	15.31685385
T63266	C9H11NO3				52.48875394	42.11855585	52.64254283
T63266	C4H6O3	6.262181812	4.835135937	6.651004829			
T63266	C3H6O4	47.11575971	42.22028035	71.00947941			
T63266	C5H9NO4	763.818974	675.751827	894.6477761			
T63266	C3H4O3	4.243022221	6.602123655	4.010612636			
T63266	C20H31N3O19P2						
T63266	C2H5NO2				141.3066336	49.49794952	110.5174773
T63266	C3H6O3	3.448622092	4.358479563	3.625495034			
T63266	C6H11NO3S				1.677029249	2.924773856	2.100730571
T63266	C6H9N3O2				5.967960746	7.007522168	8.069706122
T63266	C5H11O7P	3.996956698	3.510554173	4.188907411			
T63266	C8H11NO3				1.03154263	1.776998127	2.173021044
T63266	C8H14N2O5S				8.247444248	7.328581965	9.54206656
T63266	C6H8O7	104.8161105	95.31657623	110.7335336			
T63266	C6H10O3	9.313935245	9.700618763	9.303837606			
T63266	C3H5NO2				21.70195923	27.25538155	28.77743059
T63266	C5H5NO2				23.2492784	20.66737614	18.82934112
T63266	C11H19NO8					0.435615358	0.768153784
T63266	C5H8O5	11.73193508	12.73225158	14.90548342			
T63266	C6H12O6	4.5019029	3.792699848	4.158365088			
T63266	C5H11NO2				660.4339715	652.1558868	770.3048869
T63266	C11H18N2O7				18.85029927	11.88188325	15.13508554
T63266	C3H4O4	0.779864095	0.748189203	0.687353656			
T63266	C7H11NO5				60.11326047	48.7413631	65.98341559
T63266	C6H11NO2				24.946733	20.52664298	27.42648269
T63266	C5H6O4	2.699071812	2.959573455	3.024969951			
T63266	C7H8O6	1.125867293	1.223532463	1.139965651			
T63266	C7H14N2O4				0.528157102	0.536607542	
T63266	C10H13N5O5				2.145612228	3.775845216	4.155693295
T63266	C7H11NO4				10.29692378	5.010469965	10.42146568
T63266	C6H12N2O3				35.11301356	33.20793923	44.59937666
T63266	C6H10N2O3				8.684667256	4.170815385	7.923651683
T63266	C3H6N2				20.90094234	38.19681977	17.34776799
T63266	C6H14N4O2				20.7518883	19.59212074	17.11010445
T63266	C5H12N2O2				20.07574451	21.28339582	25.28790166
T63266	C5H5N5				13.90157778	8.787059132	18.17361731
T63266	C4H7NO4				264.2497901	267.5546455	322.1367611
T63266	C6H13N3O3				70.36855341	63.62743578	60.02724825
T63266	C3H5O6P						
T63266	C3H7NO2S				10.23764144	10.41456561	14.11073153
T63266	C6H10O6	97.73565037	100.8884486	116.337271			
W16407	C15H22N6O5S				7.629021608	7.423019873	3.347695899
W16407	C5H7NO3				36.06705475	46.32733056	38.66183271
W16407	C4H4O4	2.331943265	2.225954855	1.776911168			
W16407	C3H6O4	19.38502693	16.19377046	18.41912676			
W16407	C5H9NO4	967.5088131	870.3730628	841.503573			
W16407	C9H11NO3				46.12771013	44.45185428	37.06954365
W16407	C4H6O3	8.057950332	8.191587686	7.413408817			
W16407	C6H11NO4				16.36926455	18.27472038	18.24961032
W16407	C9H16N2O5				48.86660987	37.30092653	44.33374165
W16407	C6H12O4	4.717692202	4.710383347	4.116890057			
W16407	C6H6O6	5.275831903	6.192861895	4.831006622			
W16407	C3H7NO3				1062.626039	1144.044224	977.3892511
W16407	C9H15N4O8P				14.39476526	12.02556845	14.68008919
W16407	C5H8O4	2.722158562	3.027188864	2.338704231			
W16407	C5H10O4	12.33604725	11.62582476	14.76701368			
W16407	C5H9NO5				32.4923946	24.5516382	30.42344163
W16407	C6H13NO2				419.6564471	332.7004927	273.5004738
W16407	C3H4O2	1.252071235	0.952307776	0.674116585			
W16407	C11H12N2O2				12.58436258	9.89324344	8.781825318
W16407	C5H9NO2				58.86612967	56.33087695	50.62217833
W16407	C10H13N5O4				1.631949121	0.314263154	1.11647677
W16407	C7H10O4	3.285325353	3.043328311	3.25859887			
W16407	C9H11NO2				242.3593809	241.2820388	206.4836281
W16407	C5H10N2O3	11.16203606	9.10058627	8.564348109			
W16407	C6H11NO3				43.75025797	56.07765914	41.01801999
W16407	C5H8N2O2						
W16407	C9H10O4	0.384400305	0.733268086	0.637177538			
W16407	C6H10O5	22.36061574	18.2204443	16.38809958			
W16407	C4H7NO2				763.1191591	742.8399375	652.786303
W16407	C5H4N4O				2.501370583	4.616837744	3.834624894
W16407	C8H13NO5					0.348042718	0.420163297
W16407	C4H9NO2				41.96642181	38.1675348	28.0683369
W16407	C8H11NO				2.160625878	3.663360544	3.350980369
W16407	C4H6O4	7.529620195	6.151817573	4.722211815			
W16407	C7H10O7	4.472114558	4.444064	3.824762048			
W16407	C4H9NO3				22.26228989	11.96850369	41.12606326
W16407	C5H8N2O5				25.64478559	23.71600661	20.94054278
W16407	C6H14N2O2				20.70131814	22.80891746	16.4559494
W16407	C6H13O9P	265.648421	234.5308512	207.7425814			
W16407	C5H6O5	28.32918882	27.38230598	24.33216926			
W16407	C7H7NO2				2.787609158	3.216969416	2.496917753
W16407	C11H15N5O3S				49.57979426	53.8220697	35.52198559
W16407	C4H6O5	9.498524944	7.860781775	11.89906236			
W16407	C7H14N2O3				11.62873584	10.15663694	11.76175874
W16407	C7H12O5	26.36187987	27.45270747	25.63590544			
W16407	C3H7NO2				242.4117718	247.5218918	192.9441794
W16407	C3H5O6P						
W16407	C6H13N3O3				84.35531957	75.85326461	70.47018179
W16407	C4H7NO4				291.6612982	288.8798635	225.2159402
W16407	C5H5N5				21.31257489	17.94351633	16.68281803
W16407	C5H12N2O2				25.69967194	26.84974089	15.64633109
W16407	C6H14N4O2				28.75562164	26.38634638	21.48304111
W16407	C6H10O6	101.7622413	101.4594846	92.19641132			
W16407	C3H7NO2S				13.98211128	11.32201652	11.26759524
W16407	C7H8O6	1.623263041	0.933074078	1.169401262			
W16407	C5H6O4	2.536623684	2.229737447	1.874773011			
W16407	C6H11NO2				18.41375324	14.62467317	15.50241854
W16407	C3H6N2				15.90007559	20.06985813	30.03057134
W16407	C6H10N2O3				9.879959538	11.44458305	11.47738306
W16407	C6H12N2O3				43.81812837	43.52112341	36.37982546
W16407	C10H13N5O5				1.117945108	2.610428353	0.960349295
W16407	C7H14N2O4				0.643764813		0.295523209
W16407	C7H11NO4				11.69901349	3.195599217	3.150962522
W16407	C5H5NO2				27.16979557	24.07485541	18.83263515
W16407	C3H5NO2				28.03049623	26.58198663	22.56536451
W16407	C6H10O3	8.281901945	8.838803871	7.799058123			
W16407	C6H8O7	120.1622052	97.72461034	94.02854286			
W16407	C7H11NO5				86.34643484	90.09060814	72.98505213
W16407	C3H4O4	1.391721873	1.181651702	0.999909843			
W16407	C11H18N2O7				21.79816321	17.59852385	14.01684838
W16407	C5H11NO2				429.4788423	460.1509692	329.5717059
W16407	C6H12O6	5.040050902	5.183484551	4.086228756			
W16407	C11H19NO8					0.916056808	1.025505546
W16407	C5H8O5	11.87631784	11.87263375	11.12849542			
W16407	C20H31N3O19P2						
W16407	C3H4O3	4.133702213	6.285305094	6.112223703			
W16407	C8H14N2O5S				7.143735425	8.150471069	4.937943322
W16407	C8H11NO3				1.329116047	2.143998715	2.280161929
W16407	C5H11O7P	4.032611451	3.425654526	3.880862785			
W16407	C6H9N3O2				7.483939258	7.6762901	5.360658036
W16407	C6H11NO3S				0.532416669		
W16407	C2H5NO2				153.8107398	93.54069085	159.6689284
W16407	C3H6O3	3.442821394	2.763494125	6.87701646			
W25637	C6H11NO3S				5.048474902	2.802498017	7.159564805
W25637	C2H5NO2				3.920862861	62.42504561	50.46290358
W25637	C3H6O3	8.527643187	16.08156241	32.35098033			
W25637	C8H14N2O5S				6.735346432	3.148326499	5.811296586
W25637	C8H11NO3				3.49261904	3.55635882	9.582076118
W25637	C5H11O7P	4.442564478	2.981067851	4.351825766			
W25637	C6H9N3O2				11.34793293	10.99915561	11.14537277
W25637	C20H31N3O19P2						
W25637	C3H4O3	6.785712279	5.33539077	7.233860108			
W25637	C3H4O4	2.268106743	2.456858023	2.031109441			
W25637	C5H11NO2				221.2319893	153.6063554	257.9623471
W25637	C11H18N2O7				24.0660795	12.44773852	23.54439463
W25637	C11H19NO8				4.142869652	3.788697856	5.529466304
W25637	C5H8O5	28.16644249	21.4547435	31.39817739			
W25637	C6H12O6	4.269050997	5.922692835	4.770508641			
W25637	C7H11NO5				55.80791119	26.38386011	53.56153231
W25637	C3H5NO2				20.29212864	14.6317299	17.90367517
W25637	C6H10O3	10.37655301	11.65669796	10.71247057			
W25637	C6H8O7	112.935883	66.02949197	114.5722133			
W25637	C5H5NO2				25.8768204	28.01509284	25.87916335
W25637	C6H12N2O3				39.98879907	24.76255063	42.13113455
W25637	C7H14N2O4				0.534974419	1.231924163	
W25637	C10H13N5O5				0.426424395	1.531747996	3.25137312
W25637	C7H11NO4				9.033982999	2.888571359	9.709292182
W25637	C6H10N2O3				4.543083112	4.220678972	7.34539546
W25637	C3H6N2				23.95246762	21.92954816	44.04366998
W25637	C6H11NO2				5.983820131	11.10603121	16.20732305
W25637	C5H6O4	3.83025212	2.616910331	4.213166325			
W25637	C7H8O6	1.019397355	0.753076508	1.33766147			
W25637	C3H7NO2S				11.78169573	4.860125438	11.32536239
W25637	C6H10O6	96.5735389	78.87549174	93.77418583			
W25637	C4H7NO4				221.8638165	146.4151897	229.5957893
W25637	C6H13N3O3				63.64411831	37.56827409	55.58258889
W25637	C5H12N2O2				21.1198009	23.09191161	22.10695146
W25637	C5H5N5				24.92326617	21.15434276	16.72288863
W25637	C6H14N4O2				18.17972225	17.18583865	23.94115698
W25637	C3H5O6P						
W25637	C7H14N2O3				8.382269271	7.729986675	8.863061222
W25637	C7H12O5	25.29363988	17.17123673	29.04217128			
W25637	C3H7NO2				252.3393936	201.110409	254.7216589
W25637	C5H6O5	31.96875213	18.0371666	34.27881984			
W25637	C11H15N5O3S				49.56646775	33.0785585	49.32651558
W25637	C7H7NO2				5.000386389	2.873940191	4.017334598
W25637	C4H6O5	19.80016418	16.22234645	18.66345032			
W25637	C6H14N2O2				18.24686791	14.39916796	19.95482062
W25637	C6H13O9P	211.0957499	87.90284968	180.2988248			
W25637	C4H6O4	16.99812658	13.95092715	17.03967423			
W25637	C7H10O7	3.039850356	1.650029777	2.884376569			
W25637	C4H9NO3				11.48733489	6.875892502	10.0833057
W25637	C5H8N2O5				5.231514482	3.866240019	5.210115639
W25637	C8H13NO5				0.432527209	0.473357541	0.234868418
W25637	C4H9NO2				235.1112128	112.7994501	199.3370729
W25637	C8H11NO				3.768198019	4.86555963	4.342537363
W25637	C4H7NO2				800.0554661	492.3719873	847.6779281
W25637	C5H4N4O				0.776388886		1.303320195
W25637	C5H8N2O2						
W25637	C6H11NO3				56.57814973	18.75075502	26.97439891
W25637	C5H10N2O3	1.543628498		1.200387987			
W25637	C6H10O5	28.4151352	25.74322458	22.80762151			
W25637	C9H10O4						
W25637	C9H11NO2				215.3886279	142.4189113	234.1486967
W25637	C5H9NO2				35.65851967	21.20063952	32.7039061
W25637	C11H12N2O2				10.14699233	10.4096436	12.87471893
W25637	C10H13N5O4				2.034376666	0.868436813	1.718065885
W25637	C7H10O4	2.429405466	1.269317484	3.678073267			
W25637	C5H9NO5				5.857734759	1.620779808	5.027594638
W25637	C5H10O4	1.506454517	0.443116344	1.462505979			
W25637	C6H13NO2				310.5621488	172.391231	338.8147544
W25637	C3H4O2	1.041732036	1.275317411	1.136035482			
W25637	C9H15N4O8P				14.40189901	18.02914793	16.1017096
W25637	C5H8O4	3.773326055	3.646115782	2.663480618			
W25637	C6H12O4	5.20780595	0.866198012	3.972699441			
W25637	C6H6O6	3.033773797	1.551329153	2.971314826			
W25637	C3H7NO3				1710.460421	1434.577726	1492.444963
W25637	C6H11NO4				7.249528607	6.751256122	10.98500123
W25637	C9H16N2O5				7.286388234	7.247283425	10.52567732
W25637	C5H9NO4	1023.630094	662.1215205	1061.90385			
W25637	C3H6O4	17.93013807	14.944249	13.43439478			
W25637	C4H6O3	8.937326409	5.242474368	9.086191108			
W25637	C9H11NO3				38.3850727	23.29611681	32.58278514
W25637	C4H4O4	2.95967352	2.735769384	2.085163498			
W25637	C15H22N6O5S				6.25953009	3.250837461	6.869560133
W25637	C5H7NO3				17.93493587	13.91733489	17.88992583
W36662	C5H11NO2				224.8102625	367.3228965	273.8715104
W36662	C11H18N2O7				10.31128927	23.05529279	13.64256199
W36662	C11H19NO8				1.224121072		0.180578508
W36662	C6H12O6	5.363814279	5.249856738	4.828188265			
W36662	C5H8O5	17.62057048	27.42157904	23.85176347			
W36662	C3H4O4	2.037796449	2.115376814	1.808514906			
W36662	C7H11NO5				34.40211342	58.63421862	38.82302431
W36662	C6H10O3	11.94776948	10.46479205	11.65707332			
W36662	C6H8O7	136.9048663	281.4361662	189.7195389			
W36662	C3H5NO2				18.20093899	35.6307413	28.71657305
W36662	C5H5NO2				22.61421274	21.58731166	23.95445695
W36662	C3H6O3	3.831944678	4.202375071	2.932831362			
W36662	C2H5NO2				106.6614414	170.9807698	113.8340064
W36662	C6H11NO3S					0.441535923	0.175885409
W36662	C6H9N3O2				9.100158695	14.05167381	9.993394128
W36662	C5H11O7P	2.441214748	2.389722215	3.871839013			
W36662	C8H14N2O5S				2.563686364	3.392476271	1.151871493
W36662	C8H11NO3				1.050781073	4.053152024	2.461522348
W36662	C20H31N3O19P2						
W36662	C3H4O3	5.282221374	6.859719178	6.362989582			
W36662	C3H7NO2S				12.88764078	22.75984639	16.14390254
W36662	C6H10O6	72.31736559	101.5051661	88.45201316			
W36662	C5H5N5				18.70798356	25.66720899	17.84186119
W36662	C5H12N2O2				13.77104439	14.29039262	18.3702578
W36662	C6H14N4O2				16.87062641	24.20006175	17.62034046
W36662	C6H13N3O3				39.06714431	57.21804268	35.46609105
W36662	C4H7NO4				252.6197081	425.8848424	300.8827346
W36662	C3H5O6P						
W36662	C6H12N2O3				30.60641762	49.95810717	34.94314605
W36662	C10H13N5O5				2.153836085	2.779861075	1.97744207
W36662	C7H14N2O4				0.626920299	1.328571859	0.645049298
W36662	C7H11NO4				6.917790258	9.535886004	8.874024554
W36662	C3H6N2				19.69845475	20.46554625	18.11976192
W36662	C6H10N2O3				3.341842617	8.547839915	4.083424406
W36662	C6H11NO2				16.3301162	26.04755654	16.97078108
W36662	C7H8O6	0.809635427	0.434084125	1.250483411			
W36662	C5H6O4	2.145997959	2.402379787	2.809143036			
W36662	C8H11NO				4.162110642	3.398373495	3.19762467
W36662	C8H13NO5						0.382494834
W36662	C4H9NO2				70.75146929	156.2625064	95.27628289
W36662	C5H4N4O				0.598684376	1.344454618	1.089247386
W36662	C4H7NO2				498.510568	918.0328828	622.0702955
W36662	C6H11NO3				25.38956458	20.93009283	14.72510542
W36662	C5H10N2O3	0.749814952	5.601101817	1.737402809			
W36662	C5H8N2O2						
W36662	C9H10O4						
W36662	C6H10O5	22.51521607	22.50933352	22.72228303			
W36662	C9H11NO2				150.6220375	287.0101144	188.5272494
W36662	C3H7NO2				151.4411811	258.5135643	178.6007024
W36662	C7H12O5	27.38232784	54.61142164	42.3132306			
W36662	C7H14N2O3				9.346441791	11.24191016	7.218383069
W36662	C7H7NO2				2.844073359	7.399013339	7.152719598
W36662	C11H15N5O3S				29.07472288	53.66471586	38.31194534
W36662	C4H6O5	17.22414271	17.49503751	18.74311934			
W36662	C5H6O5	22.76102192	34.357811	22.71471913			
W36662	C6H13O9P	105.5197897	189.4159696	124.7340211			
W36662	C6H14N2O2				17.68130801	23.09126438	17.59003749
W36662	C5H8N2O5				8.320374089	8.642865819	6.132626525
W36662	C7H10O7	2.073929821	3.549667435	2.758205342			
W36662	C4H6O4	18.52545693	22.80941517	19.09046198			
W36662	C4H9NO3				10.96377696	18.87310164	12.51214951
W36662	C6H11NO4				7.821717649	7.083057566	7.52953183
W36662	C9H16N2O5				16.61758083	19.91544839	19.50657016
W36662	C9H11NO3				25.79974003	42.45641633	29.55153967
W36662	C4H6O3	6.581493058	10.07193023	5.859593853			
W36662	C3H6O4	86.58970052	63.30534956	84.94931614			
W36662	C5H9NO4	660.7047597	1205.153844	820.4169259			
W36662	C4H4O4	1.741826184	1.967034251	2.081484865			
W36662	C15H22N6O5S				3.402030941	7.666844934	6.242218033
W36662	C5H7NO3				15.5433692	29.64003774	17.14715082
W36662	C10H13N5O4				1.990723919	2.905773875	3.839428694
W36662	C7H10O4	2.891910161	5.709917574	4.392745422			
W36662	C5H9NO2				19.8202024	38.06174503	23.77605422
W36662	C11H12N2O2				6.703350476	9.645136527	7.66842101
W36662	C3H4O2	1.163188275	1.186687456	1.316151582			
W36662	C5H10O4	1.385497251	4.731901694	2.903033694			
W36662	C5H9NO5				4.642740898	12.31602009	6.903891351
W36662	C6H13NO2				165.7739348	412.1747628	325.3907394
W36662	C5H8O4	3.262610205	2.834161274	3.109052938			
W36662	C9H15N4O8P				23.93917167	17.8862482	20.19433075
W36662	C6H6O6	3.164659811	6.244076023	5.399154035			
W36662	C3H7NO3				1400.005754	1333.966582	1290.371687
W36662	C6H12O4	0.659065005	1.29876796	1.845317136			
W45909	C3H5NO2				24.26646618	22.89081918	21.22937807
W45909	C6H8O7	100.8168365	99.30450012	104.3688392			
W45909	C6H10O3	7.626881825	7.938463039	7.201530406			
W45909	C5H5NO2				23.09785681	20.63908652	21.15692315
W45909	C3H4O4	0.760276602	1.035878281	1.198546639			
W45909	C5H8O5	11.45274034	10.82877483	9.238557902			
W45909	C11H19NO8				0.620441037	1.438349804	0.978377672
W45909	C6H12O6	3.771585137	4.341710252	3.682057858			
W45909	C11H18N2O7				28.79470686	22.44180705	16.38325106
W45909	C5H11NO2				400.175732	372.4246773	325.5021196
W45909	C7H11NO5				77.40030571	85.60404432	61.34842603
W45909	C3H4O3	4.933216904	4.950305544	4.430461322			
W45909	C20H31N3O19P2						
W45909	C6H11NO3S				0.120881133	1.011490569	1.019364887
W45909	C3H6O3	6.534864426	6.085176172	7.852840287			
W45909	C2H5NO2				221.2497642	137.5307885	98.74880449
W45909	C8H11NO3				0.773502723	0.630494953	1.664146313
W45909	C8H14N2O5S				6.894223746	3.72656334	4.696162248
W45909	C6H9N3O2				6.865492378	7.181367576	6.128640398
W45909	C5H11O7P	3.485839772	1.730486276	3.171624247			
W45909	C6H13N3O3				85.92401895	75.83533865	55.37482237
W45909	C4H7NO4				299.575428	259.2923476	242.3475695
W45909	C6H14N4O2				25.39050161	23.53363937	21.71073454
W45909	C5H5N5				19.05881461	28.57509073	31.85094197
W45909	C5H12N2O2				25.96302022	24.19716319	19.63797291
W45909	C3H5O6P						
W45909	C3H7NO2S				12.65460386	11.41172504	9.472894444
W45909	C6H10O6	77.66713296	73.78099794	69.35353297			
W45909	C6H11NO2				18.24107627	15.70112673	14.74164498
W45909	C5H6O4	1.866768056	1.839326447	1.859912427			
W45909	C7H8O6	1.019544034	1.6116668	0.999759889			
W45909	C10H13N5O5				0.928989163	1.448883837	0.713187697
W45909	C7H11NO4				9.165164381	8.614865277	7.294110807
W45909	C7H14N2O4				0.809399229		
W45909	C6H12N2O3				39.92091855	35.16455752	30.9014115
W45909	C3H6N2				17.92993509	15.33123467	12.10131304
W45909	C6H10N2O3				13.14953939	12.65433944	7.414543351
W45909	C5H8N2O2						
W45909	C6H11NO3				39.76170035	26.76430046	33.84618549
W45909	C5H10N2O3	11.52666518	9.949698972	7.612663391			
W45909	C6H10O5	18.080709	17.31241443	18.95194843			
W45909	C9H10O4	0.725848792	0.799440868	0.577485969			
W45909	C9H11NO2				254.5665257	217.0750681	189.9511061
